Date	Close
2/28/2017	142.130005
3/1/2017	142.649994
3/2/2017	139.529999
3/3/2017	139.139999
3/6/2017	141.940002
3/7/2017	141.429993
3/8/2017	140.320007
3/9/2017	140.529999
3/10/2017	140.889999
3/13/2017	143.520004
3/14/2017	143.190002
3/15/2017	145.25
3/16/2017	144.389999
3/17/2017	145.110001
3/20/2017	145.830002
3/21/2017	142.419998
3/22/2017	142.649994
3/23/2017	141.839996
3/24/2017	142.020004
3/27/2017	144.059998
3/28/2017	145.169998
3/29/2017	146.470001
3/30/2017	148.059998
3/31/2017	147.809998
4/3/2017	146.919998
4/4/2017	145.5
4/5/2017	143.619995
4/6/2017	143.740005
4/7/2017	143.110001
4/10/2017	143.850006
4/11/2017	144.350006
4/12/2017	143.830002
4/13/2017	142.919998
4/17/2017	147.25
4/18/2017	143.360001
4/19/2017	139.759995
4/20/2017	141.179993
4/21/2017	142.869995
4/24/2017	143.830002
4/25/2017	152.160004
4/26/2017	150.169998
4/27/2017	153.080002
4/28/2017	152.199997
5/1/2017	155.350006
5/2/2017	156.449997
5/3/2017	155.589996
5/4/2017	157.25
5/5/2017	156.600006
5/8/2017	156.380005
5/9/2017	157.460007
5/10/2017	160.279999
5/11/2017	158.539993
5/12/2017	160.809998
5/15/2017	160.020004
5/16/2017	159.410004
5/17/2017	153.199997
5/18/2017	155.699997
5/19/2017	157.020004
5/22/2017	157.160004
5/23/2017	157.949997
5/24/2017	157.75
5/25/2017	163.050003
5/26/2017	162.429993
5/30/2017	163.220001
5/31/2017	163.070007
6/1/2017	162.990005
6/2/2017	165.179993
6/5/2017	165.059998
6/6/2017	165.169998
6/7/2017	165.610001
6/8/2017	165.880005
6/9/2017	158.029999
6/12/2017	151.440002
6/13/2017	152.720001
6/14/2017	152.199997
6/15/2017	151.759995
6/16/2017	152.380005
6/19/2017	153.399994
6/20/2017	152.050003
6/21/2017	155.029999
6/22/2017	154.889999
6/23/2017	158.020004
6/26/2017	157.5
6/27/2017	151.029999
6/28/2017	153.410004
6/29/2017	150.089996
6/30/2017	149.410004
7/3/2017	146.169998
7/5/2017	147.610001
7/6/2017	146.25
7/7/2017	150.179993
7/10/2017	152.669998
7/11/2017	154.330002
7/12/2017	158.75
7/13/2017	158.210007
7/14/2017	161.119995
7/17/2017	161.699997
7/18/2017	183.600006
7/19/2017	183.860001
7/20/2017	183.600006
7/21/2017	188.539993
7/24/2017	187.910004
7/25/2017	186.970001
7/26/2017	189.080002
7/27/2017	182.679993
7/28/2017	184.039993
7/31/2017	181.660004
8/1/2017	182.029999
8/2/2017	180.740005
8/3/2017	179.229996
8/4/2017	180.270004
8/7/2017	181.330002
8/8/2017	178.360001
8/9/2017	175.779999
8/10/2017	169.139999
8/11/2017	171.399994
8/14/2017	171
8/15/2017	168.5
8/16/2017	169.979996
8/17/2017	166.089996
8/18/2017	166.539993
8/21/2017	166.759995
8/22/2017	169.339996
8/23/2017	169.059998
8/24/2017	168.130005
8/25/2017	165.949997
8/28/2017	167.119995
8/29/2017	168.809998
8/30/2017	174.690002
8/31/2017	174.710007
9/1/2017	174.740005
9/5/2017	174.520004
9/6/2017	179.25
9/7/2017	179
9/8/2017	176.419998
9/11/2017	181.740005
9/12/2017	185.149994
9/13/2017	183.639999
9/14/2017	182.630005
9/15/2017	182.350006
9/18/2017	184.619995
9/19/2017	185.679993
9/20/2017	185.509995
9/21/2017	188.779999
9/22/2017	187.350006
9/25/2017	178.550003
9/26/2017	179.380005
9/27/2017	181.970001
9/28/2017	180.699997
9/29/2017	181.350006
10/2/2017	177.009995
10/3/2017	179.190002
10/4/2017	184.449997
10/5/2017	194.389999
10/6/2017	198.020004
10/9/2017	196.869995
10/10/2017	195.080002
10/11/2017	194.949997
10/12/2017	195.860001
10/13/2017	199.490005
10/16/2017	202.679993
10/17/2017	199.479996
10/18/2017	195.539993
10/19/2017	195.130005
10/20/2017	194.160004
10/23/2017	192.470001
10/24/2017	196.020004
10/25/2017	193.770004
10/26/2017	195.210007
10/27/2017	199.539993
10/30/2017	198.369995
10/31/2017	196.429993
11/1/2017	198
11/2/2017	199.320007
11/3/2017	200.009995
11/6/2017	200.130005
11/7/2017	195.889999
11/8/2017	196.440002
11/9/2017	193.899994
11/10/2017	192.020004
11/13/2017	195.080002
11/14/2017	195.710007
11/15/2017	192.119995
11/16/2017	195.509995
11/17/2017	193.199997
11/20/2017	194.100006
11/21/2017	196.229996
11/22/2017	196.320007
11/24/2017	195.75
11/27/2017	195.050003
11/28/2017	199.179993
11/29/2017	188.149994
11/30/2017	187.580002
12/1/2017	186.820007
12/4/2017	184.039993
12/5/2017	184.210007
12/6/2017	185.300003
12/7/2017	185.199997
12/8/2017	188.539993
12/11/2017	186.220001
12/12/2017	185.729996
12/13/2017	187.860001
12/14/2017	189.559998
12/15/2017	190.119995
12/18/2017	190.419998
12/19/2017	187.020004
12/20/2017	188.820007
12/21/2017	188.619995
12/22/2017	189.940002
12/26/2017	187.759995
12/27/2017	186.240005
12/28/2017	192.710007
12/29/2017	191.960007
1/2/2018	201.070007
1/3/2018	205.050003
1/4/2018	205.630005
1/5/2018	209.990005
1/8/2018	212.050003
1/9/2018	209.309998
1/10/2018	212.520004
1/11/2018	217.240005
1/12/2018	221.229996
1/16/2018	221.529999
1/17/2018	217.5
1/18/2018	220.330002
1/19/2018	220.460007
1/22/2018	227.580002
1/23/2018	250.289993
1/24/2018	261.299988
1/25/2018	269.700012
1/26/2018	274.600006
1/29/2018	284.589996
1/30/2018	278.799988
1/31/2018	270.299988
2/1/2018	265.070007
2/2/2018	267.429993
2/5/2018	254.259995
2/6/2018	265.720001
2/7/2018	264.559998
2/8/2018	250.100006
2/9/2018	249.470001
2/12/2018	257.950012
2/13/2018	258.269989
2/14/2018	266
2/15/2018	280.269989
2/16/2018	278.519989
2/20/2018	278.549988
2/21/2018	281.040009
2/22/2018	278.140015
2/23/2018	285.929993
2/26/2018	294.160004
2/27/2018	290.609985
2/28/2018	291.380005
3/1/2018	290.390015
3/2/2018	301.049988
3/5/2018	315
3/6/2018	325.220001
3/7/2018	321.160004
3/8/2018	317
3/9/2018	331.440002
3/12/2018	321.299988
3/13/2018	315.880005
3/14/2018	321.549988
3/15/2018	321.089996
3/16/2018	318.450012
3/19/2018	313.480011
3/20/2018	317.5
3/21/2018	316.480011
3/22/2018	306.700012
3/23/2018	300.940002
3/26/2018	320.350006
3/27/2018	300.690002
3/28/2018	285.769989
3/29/2018	295.350006
4/2/2018	280.290009
4/3/2018	283.670013
4/4/2018	288.940002
4/5/2018	293.970001
4/6/2018	288.850006
4/9/2018	289.929993
4/10/2018	298.070007
4/11/2018	303.670013
4/12/2018	309.25
4/13/2018	311.649994
4/16/2018	307.779999
4/17/2018	336.059998
4/18/2018	334.519989
4/19/2018	332.700012
4/20/2018	327.769989
4/23/2018	318.690002
4/24/2018	307.019989
4/25/2018	305.76001
4/26/2018	313.980011
4/27/2018	311.76001
4/30/2018	312.459991
5/1/2018	313.299988
5/2/2018	313.359985
5/3/2018	311.690002
5/4/2018	320.089996
5/7/2018	326.26001
5/8/2018	326.890015
5/9/2018	330.299988
5/10/2018	329.600006
5/11/2018	326.459991
5/14/2018	328.529999
5/15/2018	326.130005
5/16/2018	328.190002
5/17/2018	325.220001
5/18/2018	324.179993
5/21/2018	331.820007
5/22/2018	331.619995
5/23/2018	344.720001
5/24/2018	349.290009
5/25/2018	351.290009
5/29/2018	349.730011
5/30/2018	353.540009
5/31/2018	351.600006
6/1/2018	359.929993
6/4/2018	361.809998
6/5/2018	365.799988
6/6/2018	367.450012
6/7/2018	361.399994
6/8/2018	360.570007
6/11/2018	361.450012
6/12/2018	363.829987
6/13/2018	379.929993
6/14/2018	392.869995
6/15/2018	391.980011
6/18/2018	390.399994
6/19/2018	404.980011
6/20/2018	416.76001
6/21/2018	415.440002
6/22/2018	411.089996
6/25/2018	384.480011
6/26/2018	399.390015
6/27/2018	390.390015
6/28/2018	395.420013
6/29/2018	391.429993
7/2/2018	398.179993
7/3/2018	390.519989
7/5/2018	398.390015
7/6/2018	408.25
7/9/2018	418.970001
7/10/2018	415.630005
7/11/2018	418.649994
7/12/2018	413.5
7/13/2018	395.799988
7/16/2018	400.480011
7/17/2018	379.480011
7/18/2018	375.130005
7/19/2018	364.230011
7/20/2018	361.049988
7/23/2018	362.660004
7/24/2018	357.320007
7/25/2018	362.869995
7/26/2018	363.089996
7/27/2018	355.209991
7/30/2018	334.959991
7/31/2018	337.450012
8/1/2018	338.380005
8/2/2018	344.5
8/3/2018	343.089996
8/6/2018	350.920013
8/7/2018	351.829987
8/8/2018	347.609985
8/9/2018	349.359985
8/10/2018	345.869995
8/13/2018	341.309998
8/14/2018	337.48999
8/15/2018	326.399994
8/16/2018	322.440002
8/17/2018	316.779999
8/20/2018	327.730011
8/21/2018	338.019989
8/22/2018	344.440002
8/23/2018	339.170013
8/24/2018	358.820007
8/27/2018	364.579987
8/28/2018	368.48999
8/29/2018	368.040009
8/30/2018	370.980011
8/31/2018	367.679993
9/4/2018	363.600006
9/5/2018	341.179993
9/6/2018	346.459991
9/7/2018	348.679993
9/10/2018	348.410004
9/11/2018	355.929993
9/12/2018	369.950012
9/13/2018	368.149994
9/14/2018	364.559998
9/17/2018	350.350006
9/18/2018	367.649994
9/19/2018	366.959991
9/20/2018	365.359985
9/21/2018	361.190002
9/24/2018	369.609985
9/25/2018	369.429993
9/26/2018	377.880005
9/27/2018	380.709991
9/28/2018	374.130005
10/1/2018	381.429993
10/2/2018	377.140015
10/3/2018	377.049988
10/4/2018	363.649994
10/5/2018	351.350006
10/8/2018	349.100006
10/9/2018	355.709991
10/10/2018	325.890015
10/11/2018	321.100006
10/12/2018	339.559998
10/15/2018	333.130005
10/16/2018	346.399994
10/17/2018	364.700012
10/18/2018	346.709991
10/19/2018	332.670013
10/22/2018	329.540009
10/23/2018	333.160004
10/24/2018	301.829987
10/25/2018	312.869995
10/26/2018	299.829987
10/29/2018	284.839996
10/30/2018	285.809998
10/31/2018	301.779999
11/1/2018	317.380005
11/2/2018	309.100006
11/5/2018	315.440002
11/6/2018	310.839996
11/7/2018	327.5
11/8/2018	317.920013
11/9/2018	303.470001
11/12/2018	294.070007
11/13/2018	294.399994
11/14/2018	286.730011
11/15/2018	290.059998
11/16/2018	286.209991
11/19/2018	270.600006
11/20/2018	266.980011
11/21/2018	262.130005
11/23/2018	258.820007
11/26/2018	261.429993
11/27/2018	266.630005
11/28/2018	282.649994
11/29/2018	288.75
11/30/2018	286.130005
12/3/2018	290.299988
12/4/2018	275.329987
12/6/2018	282.880005
12/7/2018	265.140015
12/10/2018	269.700012
12/11/2018	265.320007
12/12/2018	274.880005
12/13/2018	276.019989
12/14/2018	266.839996
12/17/2018	262.799988
12/18/2018	270.940002
12/19/2018	266.769989
12/20/2018	260.579987
12/21/2018	246.389999
12/24/2018	233.880005
12/26/2018	253.669998
12/27/2018	255.570007
12/28/2018	256.079987
12/31/2018	267.660004
1/2/2019	267.660004
1/3/2019	271.200012
1/4/2019	297.570007
1/7/2019	315.339996
1/8/2019	320.269989
1/9/2019	319.959991
1/10/2019	324.660004
1/11/2019	337.589996
1/14/2019	332.940002
1/15/2019	354.640015
1/16/2019	351.390015
1/17/2019	353.190002
1/18/2019	339.100006
1/22/2019	325.160004
1/23/2019	321.98999
1/24/2019	326.670013
1/25/2019	338.049988
1/28/2019	335.660004
1/29/2019	328.899994
1/30/2019	340.660004
1/31/2019	339.5
2/1/2019	339.850006
2/4/2019	351.339996
2/5/2019	355.809998
2/6/2019	352.190002
2/7/2019	344.709991
2/8/2019	347.570007
2/11/2019	345.730011
2/12/2019	359.970001
2/13/2019	351.769989
2/14/2019	359.070007
2/15/2019	356.869995
2/19/2019	361.920013
2/20/2019	359.910004
2/21/2019	356.970001
2/22/2019	363.019989
2/25/2019	363.910004
2/26/2019	364.970001
2/27/2019	362.869995
2/28/2019	358.100006
3/1/2019	357.320007
3/4/2019	351.040009
3/5/2019	354.299988
3/6/2019	359.609985
3/7/2019	352.600006
3/8/2019	349.600006
3/11/2019	358.859985
3/12/2019	356.269989
3/13/2019	361.209991
3/14/2019	358.820007
3/15/2019	361.459991
3/18/2019	363.440002
3/19/2019	358.779999
3/20/2019	375.220001
3/21/2019	377.869995
3/22/2019	361.01001
3/25/2019	366.230011
3/26/2019	359.970001
3/27/2019	353.369995
3/28/2019	354.609985
3/29/2019	356.559998
4/1/2019	366.959991
4/2/2019	367.720001
4/3/2019	369.75
4/4/2019	367.880005
4/5/2019	365.48999
4/8/2019	361.410004
4/9/2019	364.709991
4/10/2019	363.920013
4/11/2019	367.649994
4/12/2019	351.140015
4/15/2019	348.869995
4/16/2019	359.459991
4/17/2019	354.73999
4/18/2019	360.350006
4/22/2019	377.339996
4/23/2019	381.890015
4/24/2019	374.230011
4/25/2019	368.329987
4/26/2019	374.850006
4/29/2019	371.829987
4/30/2019	370.540009
5/1/2019	378.809998
5/2/2019	379.059998
5/3/2019	385.029999
5/6/2019	378.670013
5/7/2019	370.459991
5/8/2019	364.369995
5/9/2019	362.75
5/10/2019	361.040009
5/13/2019	345.26001
5/14/2019	345.609985
5/15/2019	354.98999
5/16/2019	359.309998
5/17/2019	354.450012
5/20/2019	348.109985
5/21/2019	354.269989
5/22/2019	359.730011
5/23/2019	352.209991
5/24/2019	354.390015
5/28/2019	355.059998
5/29/2019	349.190002
5/30/2019	351.850006
5/31/2019	343.279999
6/3/2019	336.630005
6/4/2019	353.399994
6/5/2019	355.730011
6/6/2019	357.130005
6/7/2019	360.869995
6/10/2019	352.01001
6/11/2019	351.269989
6/12/2019	345.559998
6/13/2019	343.429993
6/14/2019	339.730011
6/17/2019	350.619995
6/18/2019	357.119995
6/19/2019	363.519989
6/20/2019	365.209991
6/21/2019	369.209991
6/24/2019	371.040009
6/25/2019	360.299988
6/26/2019	362.200012
6/27/2019	370.019989
6/28/2019	367.320007
7/1/2019	374.600006
7/2/2019	375.429993
7/3/2019	381.720001
7/5/2019	380.549988
7/8/2019	376.160004
7/9/2019	379.929993
7/10/2019	381
7/11/2019	379.5
7/12/2019	373.25
7/15/2019	366.600006
7/16/2019	365.98999
7/17/2019	362.440002
7/18/2019	325.209991
7/19/2019	315.100006
7/22/2019	310.619995
7/23/2019	307.299988
7/24/2019	317.940002
7/25/2019	326.459991
7/26/2019	335.779999
7/29/2019	332.700012
7/30/2019	325.929993
7/31/2019	322.98999
8/1/2019	319.5
8/2/2019	318.829987
8/5/2019	307.630005
8/6/2019	310.100006
8/7/2019	304.290009
8/8/2019	315.899994
8/9/2019	308.929993
8/12/2019	310.829987
8/13/2019	312.279999
8/14/2019	299.109985
8/15/2019	295.76001
8/16/2019	302.799988
8/19/2019	309.380005
8/20/2019	298.98999
8/21/2019	297.809998
8/22/2019	296.929993
8/23/2019	291.440002
8/26/2019	294.980011
8/27/2019	291.029999
8/28/2019	291.769989
8/29/2019	296.779999
8/30/2019	293.75
9/3/2019	289.290009
9/4/2019	291.519989
9/5/2019	293.25
9/6/2019	290.170013
9/9/2019	294.339996
9/10/2019	287.98999
9/11/2019	288.269989
9/12/2019	288.859985
9/13/2019	294.149994
9/16/2019	294.290009
9/17/2019	298.600006
9/18/2019	291.559998
9/19/2019	286.600006
9/20/2019	270.75
9/23/2019	265.920013
9/24/2019	254.589996
9/25/2019	264.75
9/26/2019	263.309998
9/27/2019	263.079987
9/30/2019	267.619995
10/1/2019	269.579987
10/2/2019	268.029999
10/3/2019	268.149994
10/4/2019	272.790009
10/7/2019	274.459991
10/8/2019	270.720001
10/9/2019	267.529999
10/10/2019	280.480011
10/11/2019	282.929993
10/14/2019	285.529999
10/15/2019	284.25
10/16/2019	286.279999
10/17/2019	293.350006
10/18/2019	275.299988
10/21/2019	278.049988
10/22/2019	266.690002
10/23/2019	271.269989
10/24/2019	271.5
10/25/2019	276.820007
10/28/2019	281.859985
10/29/2019	281.209991
10/30/2019	291.450012
10/31/2019	287.410004
11/1/2019	286.809998
11/4/2019	292.859985
11/5/2019	288.029999
11/6/2019	288.589996
11/7/2019	289.570007
11/8/2019	291.570007
11/11/2019	294.179993
11/12/2019	292.01001
11/13/2019	283.109985
11/14/2019	289.619995
11/15/2019	295.029999
11/18/2019	302.570007
11/19/2019	302.600006
11/20/2019	305.160004
11/21/2019	311.690002
11/22/2019	310.480011
11/25/2019	315.549988
11/26/2019	312.48999
11/27/2019	315.929993
11/29/2019	314.660004
12/2/2019	309.98999
12/3/2019	306.160004
12/4/2019	304.320007
12/5/2019	302.859985
12/6/2019	307.350006
12/9/2019	302.5
12/10/2019	293.119995
12/11/2019	298.929993
12/12/2019	298.440002
12/13/2019	298.5
12/16/2019	304.209991
12/17/2019	315.480011
12/18/2019	320.799988
12/19/2019	332.220001
12/20/2019	336.899994
12/23/2019	333.100006
12/24/2019	333.200012
12/26/2019	332.630005
12/27/2019	329.089996
12/30/2019	323.309998
12/31/2019	323.570007
1/2/2020	329.809998
1/3/2020	325.899994
1/6/2020	335.829987
1/7/2020	330.75
1/8/2020	339.26001
1/9/2020	335.660004
1/10/2020	329.049988
1/13/2020	338.920013
1/14/2020	338.690002
1/15/2020	339.070007
1/16/2020	338.619995
1/17/2020	339.670013
1/21/2020	338.109985
1/22/2020	326
1/23/2020	349.600006
1/24/2020	353.160004
1/27/2020	342.880005
1/28/2020	348.519989
1/29/2020	343.160004
1/30/2020	347.73999
1/31/2020	345.089996
2/3/2020	358
2/4/2020	369.01001
2/5/2020	369.670013
2/6/2020	366.950012
2/7/2020	366.769989
2/10/2020	371.070007
2/11/2020	373.690002
2/12/2020	380.01001
2/13/2020	381.399994
2/14/2020	380.399994
2/18/2020	387.779999
2/19/2020	386.190002
2/20/2020	386
2/21/2020	380.070007
2/24/2020	368.700012
2/25/2020	360.089996
2/26/2020	379.23999
2/27/2020	371.709991
2/28/2020	369.029999
3/2/2020	381.049988
3/3/2020	368.769989
3/4/2020	383.790009
3/5/2020	372.779999
3/6/2020	368.970001
3/9/2020	346.48999
3/10/2020	364.130005
3/11/2020	349.920013
3/12/2020	315.25
3/13/2020	336.299988
3/16/2020	298.839996
3/17/2020	319.75
3/18/2020	315.470001
3/19/2020	332.029999
3/20/2020	332.829987
3/23/2020	360.269989
3/24/2020	357.320007
3/25/2020	342.390015
3/26/2020	362.98999
3/27/2020	357.119995
3/30/2020	370.959991
3/31/2020	375.5
4/1/2020	364.079987
4/2/2020	370.079987
4/3/2020	361.76001
4/6/2020	379.959991
4/7/2020	372.279999
4/8/2020	371.119995
4/9/2020	370.720001
4/13/2020	396.720001
4/14/2020	413.549988
4/15/2020	426.75
4/16/2020	439.170013
4/17/2020	422.959991
4/20/2020	437.48999
4/21/2020	433.829987
4/22/2020	421.420013
4/23/2020	426.700012
4/24/2020	424.98999
4/27/2020	421.380005
4/28/2020	403.829987
4/29/2020	411.890015
4/30/2020	419.850006
5/1/2020	415.269989
5/4/2020	428.149994
5/5/2020	424.679993
5/6/2020	434.26001
5/7/2020	436.529999
5/8/2020	435.549988
5/11/2020	440.519989
5/12/2020	431.820007
5/13/2020	438.269989
5/14/2020	441.950012
5/15/2020	454.190002
5/18/2020	452.579987
5/19/2020	451.040009
5/20/2020	447.670013
5/21/2020	436.25
5/22/2020	429.320007
5/26/2020	414.769989
5/27/2020	419.890015
5/28/2020	413.440002
5/29/2020	419.730011
6/1/2020	425.920013
6/2/2020	427.309998
6/3/2020	421.970001
6/4/2020	414.329987
6/5/2020	419.600006
6/8/2020	419.48999
6/9/2020	434.049988
6/10/2020	434.480011
6/11/2020	425.559998
6/12/2020	418.070007
6/15/2020	425.5
6/16/2020	436.130005
6/17/2020	447.769989
6/18/2020	449.869995
6/19/2020	453.720001
6/22/2020	468.040009
6/23/2020	466.26001
6/24/2020	457.850006
6/25/2020	465.910004
6/26/2020	443.399994
6/29/2020	447.23999
6/30/2020	455.040009
7/1/2020	485.640015
7/2/2020	476.890015
7/6/2020	493.809998
7/7/2020	493.160004
7/8/2020	502.779999
7/9/2020	507.76001
7/10/2020	548.72998
7/13/2020	525.5
7/14/2020	524.880005
7/15/2020	523.26001
7/16/2020	527.390015
7/17/2020	492.98999
7/20/2020	502.410004
7/21/2020	490.100006
7/22/2020	489.820007
7/23/2020	477.579987
7/24/2020	480.450012
7/27/2020	495.649994
7/28/2020	488.51001
7/29/2020	484.480011
7/30/2020	485.799988
7/31/2020	488.880005
8/3/2020	498.619995
8/4/2020	509.640015
8/5/2020	502.109985
8/6/2020	509.079987
8/7/2020	494.730011
8/10/2020	483.380005
8/11/2020	466.929993
8/12/2020	475.470001
8/13/2020	481.329987
8/14/2020	482.679993
8/17/2020	482.350006
8/18/2020	491.869995
8/19/2020	484.529999
8/20/2020	497.899994
8/21/2020	492.309998
8/24/2020	488.809998
8/25/2020	490.579987
8/26/2020	547.530029
8/27/2020	526.27002
8/28/2020	523.890015
8/31/2020	529.559998
9/1/2020	556.549988
9/2/2020	552.840027
9/3/2020	525.75
9/4/2020	516.049988
9/8/2020	507.019989
9/9/2020	500.190002
9/10/2020	480.670013
9/11/2020	482.029999
9/14/2020	476.26001
9/15/2020	495.98999
9/16/2020	483.859985
9/17/2020	470.200012
9/18/2020	469.959991
9/21/2020	487.350006
9/22/2020	491.170013
9/23/2020	470.609985
9/24/2020	473.079987
9/25/2020	482.880005
9/28/2020	490.649994
9/29/2020	493.480011
9/30/2020	500.029999
10/1/2020	527.51001
10/2/2020	503.059998
10/5/2020	520.650024
10/6/2020	505.869995
10/7/2020	534.659973
10/8/2020	531.789978
10/9/2020	539.440002
10/12/2020	539.809998
10/13/2020	554.090027
10/14/2020	541.450012
10/15/2020	541.940002
10/16/2020	530.789978
10/19/2020	530.719971
10/20/2020	525.419983
10/21/2020	489.049988
10/22/2020	485.230011
10/23/2020	488.279999
10/26/2020	488.23999
10/27/2020	488.929993
10/28/2020	486.23999
10/29/2020	504.209991
10/30/2020	475.73999
11/2/2020	484.119995
11/3/2020	487.220001
11/4/2020	496.950012
11/5/2020	513.76001
11/6/2020	514.72998
11/9/2020	470.5
11/10/2020	480.23999
11/11/2020	490.76001
11/12/2020	486.769989
11/13/2020	482.839996
11/16/2020	479.100006
11/17/2020	480.630005
11/18/2020	481.790009
11/19/2020	484.670013
11/20/2020	488.23999
11/23/2020	476.619995
11/24/2020	482.880005
11/25/2020	485
11/27/2020	491.359985
11/30/2020	490.700012
12/1/2020	504.579987
12/2/2020	503.380005
12/3/2020	497.519989
12/4/2020	498.309998
12/7/2020	515.780029
12/8/2020	512.659973
12/9/2020	493.600006
12/10/2020	501.089996
12/11/2020	503.220001
12/14/2020	522.419983
12/15/2020	519.780029
12/16/2020	524.830017
12/17/2020	532.900024
12/18/2020	534.450012
12/21/2020	528.909973
12/22/2020	527.330017
12/23/2020	514.47998
12/24/2020	513.969971
12/28/2020	519.119995
12/29/2020	530.869995
12/30/2020	524.590027
12/31/2020	540.72998
1/4/2021	522.859985
1/5/2021	520.799988
1/6/2021	500.48999
1/7/2021	508.890015
1/8/2021	510.399994
1/11/2021	499.100006
1/12/2021	494.25
1/13/2021	507.790009
1/14/2021	500.859985
1/15/2021	497.980011
1/19/2021	501.769989
1/20/2021	586.340027
1/21/2021	579.840027
1/22/2021	565.169983
1/25/2021	556.780029
1/26/2021	561.929993
1/27/2021	523.280029
1/28/2021	538.599976
1/29/2021	532.390015
2/1/2021	539.039978
2/2/2021	548.159973
2/3/2021	539.450012
2/4/2021	552.159973
2/5/2021	550.789978
2/8/2021	547.919983
2/9/2021	559.070007
2/10/2021	563.590027
2/11/2021	557.590027
2/12/2021	556.52002
2/16/2021	557.280029
2/17/2021	551.340027
2/18/2021	548.219971
2/19/2021	540.219971
2/22/2021	533.780029
2/23/2021	546.150024
2/24/2021	553.409973
2/25/2021	546.700012
2/26/2021	538.849976
3/1/2021	550.640015
3/2/2021	547.820007
3/3/2021	520.700012
3/4/2021	511.290009
3/5/2021	516.390015
3/8/2021	493.329987
3/9/2021	506.440002
3/10/2021	504.540009
3/11/2021	523.059998
3/12/2021	518.02002
3/15/2021	520.25
3/16/2021	524.030029
3/17/2021	524.440002
3/18/2021	504.790009
3/19/2021	512.179993
3/22/2021	523.109985
3/23/2021	535.090027
3/24/2021	520.809998
3/25/2021	502.859985
3/26/2021	508.049988
3/29/2021	513.950012
3/30/2021	513.390015
3/31/2021	521.659973
4/1/2021	539.419983
4/5/2021	540.669983
4/6/2021	544.530029
4/7/2021	546.98999
4/8/2021	554.580017
4/9/2021	555.309998
4/12/2021	552.780029
4/13/2021	553.72998
4/14/2021	540.02002
4/15/2021	549.219971
4/16/2021	546.539978
4/19/2021	554.440002
4/20/2021	549.570007
4/21/2021	508.899994
4/22/2021	508.779999
4/23/2021	505.549988
4/26/2021	510.299988
4/27/2021	505.549988
4/28/2021	506.519989
4/29/2021	509
4/30/2021	513.469971
5/3/2021	509.109985
5/4/2021	503.179993
5/5/2021	496.079987
5/6/2021	499.549988
5/7/2021	503.839996
5/10/2021	486.690002
5/11/2021	495.079987
5/12/2021	484.980011
5/13/2021	486.660004
5/14/2021	493.369995
5/17/2021	488.940002
5/18/2021	486.279999
5/19/2021	487.700012
5/20/2021	501.670013
5/21/2021	497.890015
5/24/2021	502.899994
5/25/2021	501.339996
5/26/2021	502.359985
5/27/2021	503.859985
5/28/2021	502.809998
6/1/2021	499.079987
6/2/2021	499.23999
6/3/2021	489.429993
6/4/2021	494.73999
6/7/2021	494.660004
6/8/2021	492.390015
6/9/2021	485.809998
6/10/2021	487.269989
6/11/2021	488.769989
